PF08118	OG0002900	MDM31_MDM32	"GO:mitochondrion inheritance"	GO:0000001
PF00067	OG0007341	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0007394	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0007459	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0007493	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0007575	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0007576	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0007608	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0007647	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0007869	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0007871	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0007872	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0007876	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0008058	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0008123	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0008186	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0008644	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0008750	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0008824	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0008885	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0008890	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0008975	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0009171	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0009223	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0009277	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0009339	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0009382	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0009384	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0009701	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0009825	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0009845	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0009957	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0009967	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0010264	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0010286	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0010346	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0010348	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0010349	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0010468	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0010508	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0010668	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0010723	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0010777	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0010778	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0011054	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0011350	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0011619	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0011623	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0011732	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0011830	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0012240	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0012641	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0012766	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0012786	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0012846	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0013260	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0013423	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0013430	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0013441	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0013623	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0013842	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0013847	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0013857	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0013878	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0013882	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0013897	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0013906	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0013939	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0013941	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0014475	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0014507	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0014749	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00296	OG0002613	Bac_luciferase	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00296	OG0010434	Bac_luciferase	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF10637	OG0004856	Ofd1_CTDD	"GO:2-oxoglutarate-dependent dioxygenase activity"	GO:0016706
PF10637	OG0009654	Ofd1_CTDD	"GO:2-oxoglutarate-dependent dioxygenase activity"	GO:0016706
PF10637	OG0009675	Ofd1_CTDD	"GO:2-oxoglutarate-dependent dioxygenase activity"	GO:0016706
PF11960	OG0003963	DUF3474	"GO:oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water"	GO:0016717
PF11960	OG0003976	DUF3474	"GO:oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water"	GO:0016717
PF01885	OG0001989	PTS_2-RNA	"GO:transferase activity"	GO:0016740
PF02741	OG0007578	FTR_C	"GO:transferase activity"	GO:0016740
PF04987	OG0002544	PigN	"GO:transferase activity"	GO:0016740
PF04987	OG0005130	PigN	"GO:transferase activity"	GO:0016740
PF05853	OG0008984	BKACE	"GO:transferase activity"	GO:0016740
PF05889	OG0008221	SepSecS	"GO:transferase activity"	GO:0016740
PF05889	OG0008569	SepSecS	"GO:transferase activity"	GO:0016740
PF05889	OG0011857	SepSecS	"GO:transferase activity"	GO:0016740
PF16957	OG0008242	Mal_decarbox_Al	"GO:transferase activity"	GO:0016740
PF16957	OG0009215	Mal_decarbox_Al	"GO:transferase activity"	GO:0016740
PF00551	OG0000620	Formyl_trans_N	"GO:hydroxymethyl-, formyl- and related transferase activity"	GO:0016742
PF00551	OG0002036	Formyl_trans_N	"GO:hydroxymethyl-, formyl- and related transferase activity"	GO:0016742
PF00551	OG0004273	Formyl_trans_N	"GO:hydroxymethyl-, formyl- and related transferase activity"	GO:0016742
PF00185	OG0006342	OTCace	"GO:carboxyl- or carbamoyltransferase activity"	GO:0016743
PF00185	OG0007657	OTCace	"GO:carboxyl- or carbamoyltransferase activity"	GO:0016743
PF02729	OG0006342	OTCace_N	"GO:carboxyl- or carbamoyltransferase activity"	GO:0016743
PF02729	OG0007657	OTCace_N	"GO:carboxyl- or carbamoyltransferase activity"	GO:0016743
PF00198	OG0005319	2-oxoacid_dh	"GO:acyltransferase activity"	GO:0016746
PF00198	OG0007837	2-oxoacid_dh	"GO:acyltransferase activity"	GO:0016746
PF00198	OG0009053	2-oxoacid_dh	"GO:acyltransferase activity"	GO:0016746
PF00198	OG0010304	2-oxoacid_dh	"GO:acyltransferase activity"	GO:0016746
PF00198	OG0011210	2-oxoacid_dh	"GO:acyltransferase activity"	GO:0016746
PF01515	OG0001384	PTA_PTB	"GO:acyltransferase activity"	GO:0016746
PF01553	OG0000903	Acyltransferase	"GO:acyltransferase activity"	GO:0016746
PF01553	OG0000986	Acyltransferase	"GO:acyltransferase activity"	GO:0016746
PF01553	OG0003403	Acyltransferase	"GO:acyltransferase activity"	GO:0016746
PF01553	OG0005916	Acyltransferase	"GO:acyltransferase activity"	GO:0016746
PF01553	OG0006371	Acyltransferase	"GO:acyltransferase activity"	GO:0016746
PF01553	OG0006783	Acyltransferase	"GO:acyltransferase activity"	GO:0016746
PF01553	OG0007916	Acyltransferase	"GO:acyltransferase activity"	GO:0016746
PF01553	OG0010273	Acyltransferase	"GO:acyltransferase activity"	GO:0016746
PF02273	OG0003634	Acyl_transf_2	"GO:acyltransferase activity"	GO:0016746
PF02817	OG0001014	E3_binding	"GO:acyltransferase activity"	GO:0016746
PF02817	OG0001454	E3_binding	"GO:acyltransferase activity"	GO:0016746
PF02817	OG0002931	E3_binding	"GO:acyltransferase activity"	GO:0016746
PF02817	OG0007837	E3_binding	"GO:acyltransferase activity"	GO:0016746
PF02817	OG0010304	E3_binding	"GO:acyltransferase activity"	GO:0016746
PF02817	OG0011210	E3_binding	"GO:acyltransferase activity"	GO:0016746
PF06423	OG0007421	GWT1	"GO:acyltransferase activity"	GO:0016746
PF18927	OG0013935	CrtO	"GO:acyltransferase activity"	GO:0016746
PF00108	OG0000220	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0000477	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0000599	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0000621	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0000679	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0001250	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0001362	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0001397	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0001684	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0002656	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0002817	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0002842	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0003213	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0004182	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0004796	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0005290	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0006494	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0007340	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0007573	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0007620	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0007701	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0008344	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0009041	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0010272	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0010686	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0011495	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0011576	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0013884	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0013923	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0014812	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF01757	OG0001813	Acyl_transf_3	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF01757	OG0003778	Acyl_transf_3	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF01757	OG0006217	Acyl_transf_3	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF01757	OG0007516	Acyl_transf_3	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF01757	OG0009841	Acyl_transf_3	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF02504	OG0004831	FA_synthesis	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF02803	OG0001250	Thiolase_C	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF02803	OG0001684	Thiolase_C	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF02803	OG0002656	Thiolase_C	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF02803	OG0002817	Thiolase_C	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF02803	OG0003213	Thiolase_C	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF02803	OG0004796	Thiolase_C	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF02803	OG0007620	Thiolase_C	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF02803	OG0008344	Thiolase_C	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08392	OG0007544	FAE1_CUT1_RppA	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0000460	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0001000	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0002256	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0002865	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0003167	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0003410	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0004119	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0004443	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0004771	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0004930	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0005181	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0006162	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0006517	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0007029	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0007333	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0008072	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0008328	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0008407	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0008518	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0008918	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0009073	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0009107	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0011030	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0011658	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0011941	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF08445	OG0011987	FR47	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF02388	OG0008246	FemAB	"GO:aminoacyltransferase activity"	GO:0016755
PF16715	OG0004920	CDPS	"GO:aminoacyltransferase activity"	GO:0016755
PF16715	OG0009501	CDPS	"GO:aminoacyltransferase activity"	GO:0016755
PF00534	OG0001348	Glycos_transf_1	"GO:glycosyltransferase activity"	GO:0016757
PF00534	OG0001745	Glycos_transf_1	"GO:glycosyltransferase activity"	GO:0016757
PF00534	OG0002083	Glycos_transf_1	"GO:glycosyltransferase activity"	GO:0016757
PF00534	OG0004706	Glycos_transf_1	"GO:glycosyltransferase activity"	GO:0016757
PF00534	OG0005909	Glycos_transf_1	"GO:glycosyltransferase activity"	GO:0016757
PF00534	OG0007112	Glycos_transf_1	"GO:glycosyltransferase activity"	GO:0016757
PF00534	OG0007462	Glycos_transf_1	"GO:glycosyltransferase activity"	GO:0016757
PF00534	OG0007651	Glycos_transf_1	"GO:glycosyltransferase activity"	GO:0016757
PF00534	OG0010336	Glycos_transf_1	"GO:glycosyltransferase activity"	GO:0016757
PF00534	OG0010564	Glycos_transf_1	"GO:glycosyltransferase activity"	GO:0016757
PF00591	OG0002404	Glycos_transf_3	"GO:glycosyltransferase activity"	GO:0016757
PF01501	OG0001814	Glyco_transf_8	"GO:glycosyltransferase activity"	GO:0016757
PF01501	OG0001912	Glyco_transf_8	"GO:glycosyltransferase activity"	GO:0016757
PF01501	OG0003508	Glyco_transf_8	"GO:glycosyltransferase activity"	GO:0016757
PF01501	OG0004459	Glyco_transf_8	"GO:glycosyltransferase activity"	GO:0016757
PF01501	OG0005922	Glyco_transf_8	"GO:glycosyltransferase activity"	GO:0016757
PF02434	OG0004326	Fringe	"GO:glycosyltransferase activity"	GO:0016757
PF02434	OG0005417	Fringe	"GO:glycosyltransferase activity"	GO:0016757
PF02434	OG0007405	Fringe	"GO:glycosyltransferase activity"	GO:0016757
PF02434	OG0008405	Fringe	"GO:glycosyltransferase activity"	GO:0016757
PF03901	OG0002538	Glyco_transf_22	"GO:glycosyltransferase activity"	GO:0016757
PF03901	OG0003422	Glyco_transf_22	"GO:glycosyltransferase activity"	GO:0016757
PF03901	OG0004288	Glyco_transf_22	"GO:glycosyltransferase activity"	GO:0016757
PF03901	OG0004966	Glyco_transf_22	"GO:glycosyltransferase activity"	GO:0016757
PF03901	OG0011761	Glyco_transf_22	"GO:glycosyltransferase activity"	GO:0016757
PF04577	OG0008330	Glyco_transf_61	"GO:glycosyltransferase activity"	GO:0016757
PF05637	OG0000221	Glyco_transf_34	"GO:glycosyltransferase activity"	GO:0016757
PF05637	OG0001609	Glyco_transf_34	"GO:glycosyltransferase activity"	GO:0016757
PF05637	OG0001764	Glyco_transf_34	"GO:glycosyltransferase activity"	GO:0016757
PF05637	OG0002024	Glyco_transf_34	"GO:glycosyltransferase activity"	GO:0016757
PF05637	OG0002760	Glyco_transf_34	"GO:glycosyltransferase activity"	GO:0016757
PF05637	OG0004786	Glyco_transf_34	"GO:glycosyltransferase activity"	GO:0016757
PF05637	OG0004907	Glyco_transf_34	"GO:glycosyltransferase activity"	GO:0016757
PF05637	OG0005064	Glyco_transf_34	"GO:glycosyltransferase activity"	GO:0016757
PF05637	OG0007959	Glyco_transf_34	"GO:glycosyltransferase activity"	GO:0016757
PF05637	OG0009826	Glyco_transf_34	"GO:glycosyltransferase activity"	GO:0016757
PF05637	OG0009827	Glyco_transf_34	"GO:glycosyltransferase activity"	GO:0016757
PF05637	OG0014825	Glyco_transf_34	"GO:glycosyltransferase activity"	GO:0016757
PF05704	OG0001574	Caps_synth	"GO:glycosyltransferase activity"	GO:0016757
PF05704	OG0001812	Caps_synth	"GO:glycosyltransferase activity"	GO:0016757
PF05704	OG0002977	Caps_synth	"GO:glycosyltransferase activity"	GO:0016757
PF05704	OG0008080	Caps_synth	"GO:glycosyltransferase activity"	GO:0016757
PF05704	OG0008299	Caps_synth	"GO:glycosyltransferase activity"	GO:0016757
PF05704	OG0010935	Caps_synth	"GO:glycosyltransferase activity"	GO:0016757
PF11051	OG0000510	Mannosyl_trans3	"GO:glycosyltransferase activity"	GO:0016757
PF11051	OG0001814	Mannosyl_trans3	"GO:glycosyltransferase activity"	GO:0016757
PF11051	OG0001912	Mannosyl_trans3	"GO:glycosyltransferase activity"	GO:0016757
PF12919	OG0002977	TcdA_TcdB	"GO:glycosyltransferase activity"	GO:0016757
PF12919	OG0008080	TcdA_TcdB	"GO:glycosyltransferase activity"	GO:0016757
PF13506	OG0000713	Glyco_transf_21	"GO:glycosyltransferase activity"	GO:0016757
PF13506	OG0001177	Glyco_transf_21	"GO:glycosyltransferase activity"	GO:0016757
PF13506	OG0001363	Glyco_transf_21	"GO:glycosyltransferase activity"	GO:0016757
PF13506	OG0001990	Glyco_transf_21	"GO:glycosyltransferase activity"	GO:0016757
PF13506	OG0002774	Glyco_transf_21	"GO:glycosyltransferase activity"	GO:0016757
PF13506	OG0003152	Glyco_transf_21	"GO:glycosyltransferase activity"	GO:0016757
PF13506	OG0003195	Glyco_transf_21	"GO:glycosyltransferase activity"	GO:0016757
PF13506	OG0003544	Glyco_transf_21	"GO:glycosyltransferase activity"	GO:0016757
PF13506	OG0006218	Glyco_transf_21	"GO:glycosyltransferase activity"	GO:0016757
PF13506	OG0007115	Glyco_transf_21	"GO:glycosyltransferase activity"	GO:0016757
PF13506	OG0007802	Glyco_transf_21	"GO:glycosyltransferase activity"	GO:0016757
PF13506	OG0008530	Glyco_transf_21	"GO:glycosyltransferase activity"	GO:0016757
PF13506	OG0008585	Glyco_transf_21	"GO:glycosyltransferase activity"	GO:0016757
PF13506	OG0009154	Glyco_transf_21	"GO:glycosyltransferase activity"	GO:0016757
PF01762	OG0005417	Galactosyl_T	"GO:hexosyltransferase activity"	GO:0016758
PF01762	OG0007405	Galactosyl_T	"GO:hexosyltransferase activity"	GO:0016758
PF01762	OG0008405	Galactosyl_T	"GO:hexosyltransferase activity"	GO:0016758
PF03033	OG0000664	Glyco_transf_28	"GO:hexosyltransferase activity"	GO:0016758
PF03033	OG0001484	Glyco_transf_28	"GO:hexosyltransferase activity"	GO:0016758
PF03033	OG0001895	Glyco_transf_28	"GO:hexosyltransferase activity"	GO:0016758
PF03155	OG0000310	Alg6_Alg8	"GO:hexosyltransferase activity"	GO:0016758
PF03155	OG0004959	Alg6_Alg8	"GO:hexosyltransferase activity"	GO:0016758
PF04101	OG0001895	Glyco_tran_28_C	"GO:hexosyltransferase activity"	GO:0016758
PF04101	OG0002630	Glyco_tran_28_C	"GO:hexosyltransferase activity"	GO:0016758
PF04101	OG0004253	Glyco_tran_28_C	"GO:hexosyltransferase activity"	GO:0016758
PF09594	OG0001618	GT87	"GO:hexosyltransferase activity"	GO:0016758
PF09594	OG0008418	GT87	"GO:hexosyltransferase activity"	GO:0016758
PF03552	OG0001177	Cellulose_synt	"GO:cellulose synthase (UDP-forming) activity"	GO:0016760
PF01702	OG0007121	TGT	"GO:pentosyltransferase activity"	GO:0016763
PF01702	OG0010029	TGT	"GO:pentosyltransferase activity"	GO:0016763
